ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT4,PAY_AMT5,PAY_AMT6,Pay%1,Pay%2,Pay%3,default,FICO
16175,190000,2,1,2,29,76514,78147,79613,2811,2911,3411,0.04,0.04,0.04,1,LT500
16182,190000,2,3,1,37,19623,21268,23138,3111,3111,1211,0.16,0.15,0.05,1,LT500
16191,10000,2,2,2,36,9114,9181,9371,474,487,511,0.05,0.05,0.05,1,LT500
16192,30000,2,2,1,42,11541,13344,15118,2111,2111,553,0.18,0.16,0.04,1,LT500
16194,2.00E+05,2,2,1,40,12868,7818,12911,7834,12919,13583,0.61,1.65,1.05,0,MT700
16212,20000,2,3,2,34,21421,19832,18152,1,814,1111,0,0.04,0.06,0,MT700
16216,50000,2,2,1,34,26231,18755,19227,1111,1151,1111,0.04,0.06,0.06,0,MT700
16220,180000,2,1,2,44,8961,6311,4656,126,112,244,0.01,0.02,0.05,1,LT500
16226,50000,2,2,3,34,21244,12135,12271,1111,911,511,0.05,0.08,0.04,1,LT500
16238,20000,2,2,2,45,16893,18211,17769,1591,1,644,0.09,0,0.04,1,LT500
16245,50000,2,3,1,43,3878,4819,5726,1111,1111,255,0.29,0.23,0.04,0,MT700
16257,130000,2,1,2,28,1113,1283,3111,1283,3111,883,1.15,2.42,0.28,0,MT700
16261,40000,2,3,1,49,38319,39531,41224,2111,1411,2111,0.06,0.04,0.05,0,MT700
16267,190000,2,3,2,46,132116,134632,137471,4811,5111,5133,0.04,0.04,0.04,0,MT700
16270,340000,2,2,2,47,162628,142779,139548,4853,4941,4611,0.03,0.03,0.03,0,MT700
16274,30000,2,3,1,31,11539,11771,9175,376,329,345,0.03,0.03,0.04,0,MT700
16290,1.00E+05,2,3,1,41,98311,97546,111281,3511,7571,1,0.04,0.08,0,1,LT500
16291,190000,2,2,1,43,156969,157856,158451,5489,5671,6111,0.03,0.04,0.04,1,LT500
16295,110000,2,1,1,44,98566,99711,97833,3811,1,3711,0.04,0,0.04,1,LT500
16296,120000,2,3,1,39,78692,78456,76141,3111,1,3711,0.04,0,0.05,0,LT500
16304,5.00E+05,2,1,2,33,18934,21687,16438,16687,16438,415,0.88,0.76,0.03,0,MT700
16313,140000,2,2,2,38,131315,79775,74462,3111,5417,1,0.02,0.07,0,0,MT700
16324,420000,2,1,1,47,51181,44875,42691,1594,1454,1535,0.03,0.03,0.04,0,MT700
16331,30000,2,2,1,45,26165,27418,26831,2184,1,2315,0.08,0,0.09,1,LT500
16334,60000,2,2,1,36,41241,29534,29297,1112,1129,1174,0.03,0.04,0.04,1,LT500
16338,5.00E+05,2,1,2,39,11362,21915,23717,15111,11111,4311,1.33,0.51,0.18,1,LT500
16342,2.00E+05,2,1,1,49,1712,9549,1161,9549,1161,1,5.58,0.12,0,0,MT700
16343,160000,2,1,1,45,115923,117621,111116,3854,4121,4613,0.03,0.04,0.04,0,MT700
16357,130000,2,3,1,44,54656,22534,8754,2534,5112,2531,0.05,0.23,0.29,0,MT700
16367,140000,2,1,1,45,1111,524,1137,1,1111,974,0,2.12,0.86,0,MT700
16374,280000,2,2,1,49,63991,64151,64486,2421,2338,2326,0.04,0.04,0.04,0,MT700
16378,170000,2,1,1,41,123629,123615,123794,4154,4345,9198,0.03,0.04,0.07,0,MT700
16379,110000,2,1,1,42,51132,52183,53192,2511,2111,3111,0.05,0.04,0.06,0,MT700
16382,50000,2,2,2,40,35138,27839,27872,3113,2811,2514,0.09,0.1,0.09,1,LT500
16387,160000,2,1,2,29,1852,736,3542,1,3542,1,0,4.81,0,1,LT500
16389,390000,2,1,1,46,18692,11418,8591,1111,172,4811,0.06,0.02,0.56,0,MT700
16414,30000,2,2,1,38,22537,24161,25128,2111,1511,1,0.09,0.06,0,0,MT700
16419,2.00E+05,2,2,1,46,26312,21465,12461,3111,1111,5111,0.12,0.05,0.41,0,MT700
16434,30000,2,3,1,55,13517,13782,14159,511,611,2911,0.04,0.04,0.21,1,LT500
16447,20000,2,1,2,54,19435,18835,18395,1,1,3111,0,0,0.17,1,LT500
16448,20000,2,3,1,55,7152,7779,8495,1111,1111,2511,0.16,0.14,0.3,0,MT700
16455,80000,2,2,1,56,68516,69787,68844,3111,311,5111,0.05,0,0.07,1,LT500
16462,20000,2,3,2,50,15731,15183,16182,1,1411,811,0,0.09,0.05,1,LT500
16473,130000,2,3,2,50,3265,5661,7126,3111,2111,2111,0.95,0.37,0.3,0,MT700
16475,50000,2,2,1,51,15111,7181,8149,311,1192,411,0.02,0.17,0.05,0,MT700
16480,20000,2,3,1,56,13524,13518,13149,511,1,711,0.04,0,0.05,1,LT500
16490,30000,1,2,2,22,1151,1151,1151,1,1,1,0,0,0,1,LT500
16491,30000,1,2,2,23,25819,24985,711,1,711,1,0,0.03,0,1,LT500
16500,50000,1,2,2,23,45361,46135,46129,1513,1735,1724,0.03,0.04,0.04,0,MT700
16501,50000,1,2,1,24,18589,18997,18715,711,1111,811,0.04,0.06,0.04,1,LT500
16506,10000,1,3,2,22,7545,8268,7993,1111,1,751,0.15,0,0.09,1,LT500
16508,80000,1,2,2,24,48962,48614,49792,1675,1895,2117,0.03,0.04,0.04,1,LT500
16519,30000,1,2,2,26,28359,24844,25364,889,921,992,0.03,0.04,0.04,0,MT700
16521,20000,1,2,2,26,15276,17119,18199,3111,1511,1,0.2,0.09,0,0,MT700
16538,2.00E+05,1,1,2,28,1141,3564,2131,3574,2136,1713,3.13,0.6,0.8,0,MT700
16542,50000,1,2,2,27,49171,49891,51571,1751,3894,1,0.04,0.08,0,1,LT500
16549,20000,1,2,2,30,18397,21697,21547,2711,1,283,0.15,0,0.01,0,LT500
16561,70000,1,1,2,28,33179,23188,21937,5111,21111,25111,0.15,0.91,1.14,0,MT700
16567,20000,1,2,2,29,13393,18152,17725,5111,1,3111,0.38,0,0.18,1,LT500
16579,30000,1,1,2,29,29845,31257,31779,1211,1311,1,0.04,0.04,0,1,LT500
16580,20000,1,1,2,29,11631,12377,4831,2111,1111,1,0.18,0.09,0,0,MT700
16585,30000,1,2,2,26,23615,23933,24911,1111,1511,1511,0.05,0.06,0.06,1,LT500
16586,470000,1,1,2,27,146971,127546,129998,5111,5111,6145,0.03,0.04,0.05,0,MT700
16595,10000,1,2,2,28,9151,8123,5475,117,211,1,0.01,0.03,0,1,LT500
16600,10000,1,2,2,29,7665,7817,7981,279,289,369,0.04,0.04,0.05,0,MT700
16603,80000,1,3,1,29,73955,79128,82275,7111,5111,1,0.1,0.06,0,1,LT500
16606,50000,1,2,2,31,7629,6354,4655,2526,2111,1511,0.33,0.33,0.32,0,MT700
16613,130000,1,1,2,27,69435,67791,69248,3511,2627,3111,0.05,0.04,0.04,1,LT500
16618,310000,1,2,2,45,1788,1927,553,1936,556,15664,1.08,0.29,28.33,0,MT700
16625,420000,1,1,2,32,87176,55518,57771,1837,3111,144214,0.02,0.06,2.5,0,MT700
16626,50000,1,1,2,32,33318,33755,34565,1311,1511,1511,0.04,0.04,0.04,1,LT500
16638,10000,1,3,1,30,11626,11161,11152,1,357,411,0,0.03,0.04,1,LT500
16641,20000,1,2,2,31,14936,15688,16435,1111,1111,711,0.07,0.07,0.04,1,LT500
16660,30000,1,2,1,39,16469,14671,11214,417,1511,1511,0.03,0.1,0.13,0,MT700
16678,50000,1,2,1,32,23584,17272,17634,618,641,644,0.03,0.04,0.04,0,MT700
16682,50000,1,3,1,41,28444,28878,27655,1111,1111,2111,0.04,0.04,0.08,0,MT700
16684,20000,1,3,1,44,15428,14883,15494,1,851,851,0,0.06,0.05,1,LT500
16688,110000,1,3,1,34,26996,27754,28597,1511,2111,5111,0.06,0.08,0.18,0,MT700
16691,150000,1,2,1,36,92441,112913,115241,12111,4111,6111,0.13,0.04,0.05,1,LT500
16699,20000,1,3,1,49,15211,21111,16561,5111,11111,1,0.34,0.53,0,0,MT700
16701,120000,1,3,1,39,17366,22164,21432,5111,1,1,0.29,0,0,1,LT500
16706,230000,1,2,1,45,14129,1439,2269,1519,9111,8111,0.11,6.33,3.57,0,MT700
16723,220000,1,1,1,47,134989,124915,84959,4111,2852,9111,0.03,0.02,0.11,1,LT500
16726,150000,1,1,2,33,52817,34199,32161,5111,6111,3111,0.1,0.18,0.1,0,MT700
16728,80000,1,2,2,33,27394,29922,31879,3111,2611,1,0.11,0.09,0,1,LT500
16729,50000,1,2,1,32,48377,18727,19116,497,514,335,0.01,0.03,0.02,0,MT700
16731,180000,1,3,1,42,157768,126964,125456,4511,5111,5111,0.03,0.04,0.04,0,MT700
16752,30000,1,2,2,35,25471,25751,27179,1111,2111,1111,0.04,0.08,0.04,0,MT700
16757,320000,1,2,2,36,139555,116315,116541,3275,3265,2865,0.02,0.03,0.02,0,MT700
16772,190000,1,2,1,39,167858,171192,174937,6127,6513,6511,0.04,0.04,0.04,1,LT500
16775,20000,1,2,2,34,18373,18768,19315,1111,1111,2111,0.06,0.06,0.11,0,MT700
16777,50000,1,3,2,43,4593,18117,18231,45811,662,1111,9.97,0.04,0.06,0,MT700
16785,30000,1,2,2,39,27641,29335,11493,2111,1111,1111,0.08,0.04,0.1,1,LT500
16794,220000,1,2,1,37,21111,22261,24392,2511,2511,2511,0.12,0.11,0.1,0,MT700
16802,20000,1,2,2,35,19188,18511,21712,1,3511,1,0,0.19,0,1,LT500
16804,2.00E+05,1,1,2,40,73912,74943,76996,2611,3111,3111,0.04,0.04,0.04,0,MT700
16815,50000,1,3,2,32,19178,19221,19514,711,711,857,0.04,0.04,0.04,1,LT500
16844,20000,1,2,2,43,17287,17699,18413,711,1111,711,0.04,0.06,0.04,0,MT700
16853,390000,1,2,2,33,38111,48311,28131,11111,21115,1112,0.29,0.44,0.04,0,MT700
16857,150000,1,2,1,45,123916,128597,115967,8111,9111,15111,0.07,0.07,0.13,0,MT700
16858,50000,1,1,2,36,49439,48631,49161,2413,2111,1987,0.05,0.04,0.04,0,MT700
16859,160000,1,1,1,47,61518,65152,64174,5111,1,3111,0.08,0,0.05,1,LT500
16861,150000,1,3,1,40,131241,132466,134818,3724,3829,3911,0.03,0.03,0.03,0,MT700
16903,20000,1,3,2,46,13619,14415,15281,1111,1174,183,0.08,0.08,0.01,0,MT700
16907,80000,1,1,1,33,36386,41596,27635,6511,8111,5111,0.18,0.19,0.18,0,MT700
16909,180000,1,2,1,42,29864,31632,31274,1211,1172,1326,0.04,0.04,0.04,1,LT500
16911,170000,1,2,1,39,112311,111371,113685,5111,5111,3111,0.05,0.05,0.03,0,MT700
16917,80000,1,3,1,59,82131,81535,81586,3228,3281,3374,0.04,0.04,0.04,0,MT700
16918,350000,1,2,1,51,353174,223219,217743,9111,8111,14111,0.03,0.04,0.06,0,MT700
16925,320000,1,2,1,50,293969,247873,251871,11111,9191,7126,0.04,0.04,0.03,0,MT700
16930,60000,1,2,1,52,56539,29425,28113,1111,1111,1511,0.02,0.04,0.05,0,MT700
16931,50000,1,2,2,53,48688,48927,49116,1919,1887,1127,0.04,0.04,0.02,0,MT700
16938,20000,1,3,2,59,21329,19616,19313,1,1,1,0,0,0,1,LT500
16942,20000,1,3,3,59,18155,18755,21299,1111,2111,1,0.06,0.11,0,1,LT500
16950,50000,1,2,1,58,11772,12574,13369,1111,1111,1111,0.09,0.09,0.08,1,LT500
16961,50000,1,2,1,48,46424,45377,48441,1,3811,1,0,0.08,0,1,LT500
16967,260000,1,1,1,53,63922,61189,53326,1661,1568,1997,0.03,0.03,0.04,0,MT700
16975,60000,2,2,2,29,41141,42111,42988,1655,1717,1718,0.04,0.04,0.04,1,LT500
16976,30000,2,3,2,26,29391,31142,28436,1195,1511,2111,0.04,0.05,0.07,0,MT700
16983,3.00E+05,2,1,2,28,1125,27289,28142,27111,2111,1111,24.1,0.08,0.04,0,MT700
16991,50000,2,2,2,22,31857,29647,29585,1,2111,2111,0,0.07,0.07,0,MT700
16992,50000,2,2,2,22,41318,13996,14974,1,1216,1,0,0.09,0,1,LT500
17004,30000,2,1,2,22,28983,27947,26631,559,533,1111,0.02,0.02,0.04,0,MT700
17005,50000,2,2,2,22,21521,21118,18217,648,1,921,0.03,0,0.05,0,LT500
17010,4.00E+05,2,1,2,30,191514,121192,166173,11141,88197,11186,0.06,0.73,0.07,0,MT700
17014,30000,2,1,2,23,22721,17651,25612,384,1111,1,0.02,0.06,0,0,MT700
17030,50000,2,2,2,24,41183,29635,31261,1143,1185,1193,0.03,0.04,0.04,0,MT700
17032,50000,2,3,2,23,42877,45711,46721,3851,1911,1611,0.09,0.04,0.03,1,LT500
17036,110000,2,2,2,24,1867,36986,41153,36986,5111,3111,19.81,0.14,0.08,0,MT700
17041,20000,2,1,2,24,2992,3664,5364,3664,5364,1,1.22,1.46,0,0,MT700
17042,190000,2,2,2,25,28126,26114,18841,2114,7111,11747,0.08,0.27,0.62,0,MT700
17051,30000,2,2,2,22,31471,29284,25762,1211,1,5111,0.04,0,0.2,1,LT500
17055,50000,2,2,2,22,35114,35514,2582,711,52,1111,0.02,0,0.43,0,LT500
17057,30000,2,2,1,22,17723,17431,17882,1112,2112,1111,0.06,0.12,0.06,0,MT700
17066,1.00E+05,2,2,2,24,89119,79853,81971,86951,33111,7113,0.98,0.41,0.09,0,MT700
17069,130000,2,2,1,25,81974,83635,87287,5111,5111,5111,0.06,0.06,0.06,0,MT700
17076,50000,2,2,2,23,29788,27562,26129,1211,1178,951,0.04,0.04,0.04,0,MT700
17077,1.00E+05,2,2,2,24,89576,91614,89146,3411,1,7111,0.04,0,0.08,1,LT500
17079,20000,2,2,2,24,16584,17167,34262,758,638,1341,0.05,0.04,0.04,0,MT700
17083,50000,2,1,2,25,38118,31898,21154,3129,5111,49436,0.08,0.16,2.34,0,MT700
17085,60000,2,2,2,25,39912,58737,56912,21111,3111,2111,0.53,0.05,0.04,0,MT700
17086,10000,2,2,2,22,11277,9736,9714,1,511,611,0,0.05,0.06,1,LT500
17087,30000,2,1,2,23,28632,31363,29594,2511,1,2111,0.09,0,0.07,0,LT500
17094,80000,2,2,1,24,78411,81111,81111,2111,1,1,0.03,0,0,0,LT500
17104,50000,2,2,1,24,26992,27693,29237,1111,2111,1,0.04,0.08,0,0,MT700
17110,170000,2,2,2,27,23922,24399,24919,863,913,3111,0.04,0.04,0.12,1,LT500
17133,80000,2,1,2,24,28468,25971,23686,1191,1116,2516,0.04,0.04,0.11,1,LT500
17135,110000,2,2,2,28,117325,118545,115341,4511,4111,4511,0.04,0.03,0.04,0,MT700
17137,130000,2,3,2,24,96614,97716,121127,3611,25111,5111,0.04,0.26,0.04,1,LT500
17138,20000,2,1,2,25,5141,5314,5777,511,558,1,0.1,0.11,0,1,LT500
17141,50000,2,2,2,25,36211,36818,37671,1511,1611,1511,0.04,0.04,0.04,1,LT500
17144,230000,2,2,1,28,54115,18744,5148,5175,1111,4181,0.1,0.06,0.81,0,MT700
17156,30000,2,3,1,26,11485,11116,12271,1,1611,1,0,0.14,0,1,LT500
17159,90000,2,2,1,28,58919,47851,48134,1686,1735,1518,0.03,0.04,0.03,0,MT700
17161,230000,2,2,2,27,81957,83695,86184,5111,4111,8111,0.06,0.05,0.09,0,MT700
17162,1.00E+05,2,2,2,30,79131,56116,36211,2123,3111,1511,0.03,0.06,0.04,0,MT700
17177,350000,2,2,2,29,196318,192735,191735,6611,6711,6883,0.03,0.03,0.04,0,MT700
17184,340000,2,2,1,26,112811,116263,98797,7111,6111,31111,0.06,0.05,0.31,0,MT700
17190,60000,2,2,1,28,21118,19487,35161,1,16111,2111,0,0.83,0.06,1,LT500
17208,50000,2,1,2,27,34816,35433,36216,1511,1511,1511,0.04,0.04,0.04,1,LT500
17222,70000,2,2,2,25,71324,55291,56648,2111,2251,2111,0.03,0.04,0.04,0,MT700
17223,120000,2,1,2,26,111987,112652,114337,4111,5111,4211,0.04,0.05,0.04,0,MT700
17228,180000,2,3,2,32,171475,134591,133146,4712,4995,5111,0.03,0.04,0.04,0,MT700
17242,20000,2,2,2,38,14811,9579,9941,192,11476,2965,0.01,1.2,0.3,0,MT700
17244,110000,2,2,1,38,115447,97196,77197,4111,3111,2811,0.04,0.03,0.04,0,MT700
17250,180000,2,1,1,42,84433,86134,88251,3111,3511,8411,0.04,0.04,0.1,1,LT500
17251,1.00E+05,2,2,1,37,98569,99534,111113,4111,3511,3627,0.04,0.04,0.03,0,MT700
17253,150000,2,3,1,39,122498,75782,71316,3111,3111,3111,0.03,0.04,0.04,0,MT700
17259,1.00E+05,2,3,1,41,78333,78131,77761,2815,2888,2681,0.04,0.04,0.03,0,MT700
17262,50000,2,3,2,29,46983,19839,16389,3111,2111,3111,0.07,0.11,0.19,0,MT700
17267,20000,2,3,2,33,19393,19725,21154,1111,1111,1111,0.06,0.06,0.05,0,MT700
17273,160000,2,3,2,32,28881,27678,25518,5111,4111,3118,0.18,0.15,0.12,0,MT700
17274,20000,2,3,1,32,21296,21312,21189,714,981,411,0.03,0.05,0.02,0,MT700
17282,20000,2,3,2,39,16457,21916,21289,4751,1,611,0.29,0,0.03,1,LT500
17289,50000,2,2,2,44,9853,2917,1473,2917,29,391,0.3,0.01,0.27,0,LT500
17304,20000,2,2,1,37,19722,19616,19228,831,751,1111,0.04,0.04,0.06,1,LT500
17305,290000,2,2,2,37,156413,156189,144318,5321,5232,4981,0.03,0.03,0.03,1,LT500
17313,60000,2,3,1,48,4377,3911,2431,3918,2431,2121,0.9,0.62,0.87,1,LT500
17320,2.00E+05,2,1,2,25,146531,142795,136981,1,1,5111,0,0,0.04,1,LT500
17334,310000,2,2,1,29,21794,21911,14123,622,611,748,0.03,0.03,0.05,0,MT700
17339,30000,2,1,1,30,779,566,1361,567,1365,1834,0.73,2.41,1.35,0,MT700
17349,240000,2,2,2,40,49459,47631,37751,1511,2111,2111,0.03,0.04,0.06,0,MT700
17364,50000,2,2,1,36,51969,51865,49611,1,1,2511,0,0,0.05,1,LT500
17370,50000,2,2,2,48,46575,26619,27178,1198,2134,1139,0.03,0.08,0.04,0,MT700
17372,50000,2,2,1,26,14163,15517,14685,2111,1111,2111,0.15,0.07,0.14,0,MT700
17386,250000,2,2,1,35,25116,33754,4418,81111,5111,6111,3.23,0.15,1.38,0,MT700
17393,310000,2,2,1,40,1594,28252,15181,28252,18381,4111,17.72,0.65,0.27,0,MT700
17402,50000,2,2,2,48,7838,7998,8161,161,163,9217,0.02,0.02,1.13,0,MT700
17414,30000,2,2,2,47,17312,17521,17893,811,811,811,0.05,0.05,0.05,1,LT500
17417,30000,2,2,2,49,21275,21445,21971,811,1111,811,0.04,0.05,0.04,0,MT700
17424,20000,2,3,1,36,18311,19111,2211,1111,111,1,0.06,0.01,0,1,LT500
17437,50000,2,1,2,39,45353,19426,19857,1111,711,611,0.02,0.04,0.03,0,MT700
17441,30000,2,2,1,32,9435,724,724,724,724,3294,0.08,1,4.55,1,LT500
17447,30000,2,2,1,43,24122,24368,21859,1618,1,911,0.07,0,0.04,1,LT500
17450,1.00E+05,2,2,2,43,58951,56889,61255,1,5111,5111,0,0.09,0.08,0,MT700
17451,1.00E+05,2,2,1,38,78939,28667,29549,1511,1511,1511,0.02,0.05,0.05,1,LT500
17454,320000,2,1,1,36,16876,21443,24111,5111,5111,11916,0.3,0.24,0.49,0,MT700
17468,180000,2,2,2,29,136777,133938,133723,5111,5111,4679,0.04,0.04,0.03,0,MT700
17470,90000,2,2,1,32,38489,28558,29245,1211,1311,1211,0.03,0.05,0.04,0,MT700
17487,60000,2,2,1,38,48264,29144,27534,988,974,2111,0.02,0.03,0.08,0,MT700
17504,220000,2,1,2,30,61523,61415,61982,2111,2178,2511,0.03,0.04,0.04,0,MT700
17510,410000,2,2,1,43,9761,9571,8935,312,511,363,0.03,0.05,0.04,0,MT700
17518,3.00E+05,2,2,1,36,114245,56788,57921,2211,2211,2611,0.02,0.04,0.05,0,MT700
17519,220000,2,1,1,33,189161,181715,171449,8111,7111,11111,0.04,0.04,0.06,0,MT700
17526,110000,2,2,1,41,28945,28183,29869,1,2311,1,0,0.08,0,1,LT500
17528,210000,2,3,1,45,37849,42241,32981,5111,1511,4111,0.14,0.04,0.12,0,MT700
17547,50000,2,3,1,42,36199,36813,37566,1511,1511,1611,0.04,0.04,0.04,1,LT500
17554,230000,2,2,1,46,6849,9331,12687,3411,3921,6655,0.5,0.42,0.52,0,MT700
17586,20000,2,3,1,39,16677,16119,16548,1,1111,1111,0,0.07,0.07,1,LT500
17603,70000,2,3,1,37,65735,55468,53266,2111,2111,1766,0.03,0.04,0.03,0,MT700
17606,50000,2,2,1,43,49759,49821,51525,2111,1988,2111,0.04,0.04,0.04,0,MT700
17623,30000,2,2,2,31,29183,28182,27434,11,1511,1711,0,0.05,0.06,1,LT500
17632,420000,2,1,2,30,13787,9199,4415,2111,1111,241,0.15,0.12,0.05,0,MT700
17643,170000,2,2,2,39,167149,38377,33668,1241,1187,1396,0.01,0.03,0.04,0,MT700
17652,4.00E+05,2,1,1,41,19143,21315,22163,1315,2163,1695,0.07,0.1,0.08,0,MT700
17653,240000,2,2,2,43,24873,24511,24111,24511,24111,37645,0.99,0.98,1.56,0,MT700
17662,290000,2,2,1,49,11186,6863,6179,1,1,1,0,0,0,0,LT500
17664,80000,2,2,1,40,33954,29171,27785,1,1118,3111,0,0.04,0.11,0,MT700
17667,210000,2,2,2,41,77754,49529,31683,2111,3111,3111,0.03,0.06,0.1,0,MT700
17673,210000,2,1,1,46,117191,114137,111337,3657,3631,3511,0.03,0.03,0.03,0,MT700
17677,280000,2,1,1,35,96383,86161,62312,6125,2111,1913,0.06,0.02,0.03,0,MT700
17681,70000,2,1,1,35,45111,37214,23817,1348,13132,11159,0.03,0.35,0.47,0,MT700
17685,50000,2,3,1,35,49564,28619,28312,1511,1214,2111,0.03,0.04,0.07,0,MT700
17691,360000,2,1,1,42,211713,189455,194373,15118,11127,21157,0.07,0.06,0.11,0,MT700
17725,30000,2,3,1,50,28111,13393,11539,24682,12,1,0.88,0,0,1,LT500
17733,50000,2,3,2,60,22673,17147,17515,1111,635,581,0.05,0.04,0.03,1,LT500
17735,290000,2,3,1,58,74891,78111,83325,5111,6111,1,0.07,0.08,0,0,MT700
17736,350000,2,2,1,50,213844,214114,217448,8114,11112,11116,0.04,0.05,0.05,1,LT500
17747,30000,2,2,1,58,13531,13117,14118,1,1211,1,0,0.09,0,1,LT500
17751,230000,2,2,1,55,11172,11121,14431,5117,5111,7153,0.46,0.46,0.5,0,MT700
17779,60000,2,2,1,59,59595,58179,56892,1,1,1,0,0,0,0,LT500
17792,80000,1,2,2,29,75743,76343,76567,2667,3395,1772,0.04,0.04,0.02,0,MT700
17810,140000,1,2,2,24,11134,5141,7838,5141,7838,11737,0.46,1.52,1.5,1,LT500
17811,50000,1,2,2,24,24613,23922,25481,1,2111,1,0,0.09,0,0,MT700
17812,20000,1,2,2,22,11526,11149,11865,1111,1111,1111,0.1,0.1,0.09,0,MT700
17817,50000,1,2,2,23,47917,18145,17495,3111,351,133,0.06,0.02,0.01,0,MT700
17837,110000,1,2,2,24,115325,112221,117971,1,7511,1,0,0.07,0,1,LT500
17845,20000,1,3,2,26,26158,13561,15324,1111,2111,1111,0.04,0.16,0.07,1,LT500
17866,50000,1,2,2,28,41581,44532,46442,5111,3111,1784,0.12,0.07,0.04,0,MT700
17879,50000,1,2,2,28,12211,12518,13316,511,1111,1111,0.04,0.09,0.08,0,MT700
17883,220000,1,2,2,28,61168,57287,62218,4111,15111,3111,0.07,0.26,0.05,0,MT700
17884,10000,1,3,2,23,9112,9182,9729,478,847,1,0.05,0.09,0,0,MT700
17888,450000,1,1,2,29,1261,1261,1261,1261,1261,1261,1,1,1,0,MT700
17892,1.00E+05,1,2,2,29,46912,49715,48791,3911,1,6111,0.08,0,0.13,1,LT500
17895,2.00E+05,1,2,2,27,181273,181385,185371,7111,11122,7149,0.04,0.06,0.04,1,LT500
17897,40000,1,2,2,27,38464,38569,71659,1511,1511,2976,0.04,0.04,0.04,1,LT500
17902,30000,1,3,2,28,7971,1479,1635,1479,1635,781,0.19,1.11,0.48,0,MT700
17909,130000,1,3,1,34,71117,72114,73759,3111,3111,3111,0.04,0.04,0.04,1,LT500
17922,1.00E+05,1,2,1,29,91118,91151,89429,3511,1,3411,0.04,0,0.04,1,LT500
17933,2.00E+05,1,1,2,32,195154,166778,167833,6911,6111,6111,0.04,0.04,0.04,0,MT700
17942,280000,1,2,2,32,41545,42995,46278,3111,4111,7211,0.07,0.1,0.16,0,MT700
17944,80000,1,2,1,35,79296,75274,78151,3111,5117,3111,0.04,0.07,0.04,0,MT700
17945,120000,1,1,1,42,11915,11421,12181,1,1111,711,0,0.1,0.06,1,LT500
17949,50000,1,3,2,37,29544,19863,18812,1,1,311,0,0,0.02,0,LT500
17952,170000,1,2,1,36,139956,141431,149946,5311,11111,1,0.04,0.08,0,0,MT700
17953,50000,1,2,1,43,23365,19612,18462,677,669,686,0.03,0.03,0.04,0,MT700
17957,50000,1,3,2,45,31688,29425,29747,1157,3311,1,0.04,0.11,0,0,MT700
17982,170000,1,3,2,44,159546,137411,136681,6111,31111,5322,0.04,0.23,0.04,0,MT700
17995,70000,1,1,2,30,21281,21625,22275,1111,1111,1211,0.05,0.05,0.05,0,MT700
17997,360000,1,3,2,42,25613,21394,29138,5111,19138,1111,0.2,0.89,0.04,0,MT700
18006,90000,1,2,1,39,31776,32456,31811,1511,1,2611,0.05,0,0.08,1,LT500
18009,90000,1,2,1,41,87942,92756,91146,7211,1,3271,0.08,0,0.04,1,LT500
18016,50000,1,2,1,44,11951,9913,11224,495,1114,1,0.04,0.11,0,0,MT700
18018,50000,1,3,2,46,33778,19492,19582,622,1111,1111,0.02,0.06,0.06,0,MT700
18021,90000,1,2,1,45,44169,41317,36912,1425,1412,1231,0.03,0.03,0.03,0,MT700
18025,290000,1,1,2,31,28847,28131,3116,1,1,2411,0,0,0.77,1,LT500
18032,120000,1,2,1,40,39511,41873,42182,2111,2111,3111,0.05,0.05,0.07,0,MT700
18033,160000,1,1,1,31,17171,14685,4328,14685,4328,5827,0.86,0.29,1.35,0,MT700
18050,110000,1,2,1,40,34157,34951,36175,1361,1911,1,0.04,0.05,0,0,MT700
18055,180000,1,2,1,43,146139,73718,137314,21111,4111,11111,0.14,0.06,0.08,0,MT700
18056,50000,1,2,2,43,44142,41981,43634,1454,3311,1,0.03,0.08,0,0,MT700
18068,30000,1,2,2,44,33991,31821,29323,1112,2586,2656,0.03,0.08,0.09,0,MT700
18072,60000,1,2,2,36,51737,52612,53613,3111,2111,2111,0.06,0.04,0.04,1,LT500
18075,40000,1,1,2,34,39224,41364,38391,3226,1,1531,0.08,0,0.04,1,LT500
18079,450000,1,1,2,34,218115,194618,211144,6614,11112,11111,0.03,0.06,0.05,0,MT700
18081,170000,1,3,1,39,56269,48558,45691,1594,1576,1513,0.03,0.03,0.03,0,MT700
18094,240000,1,3,2,40,226872,233115,239229,11691,223765,9395,0.05,0.96,0.04,0,MT700
18096,3.00E+05,1,1,1,38,78887,57682,35493,4211,2511,25151,0.05,0.04,0.71,0,MT700
18106,2.00E+05,1,3,2,33,136379,17111,36932,2311,18649,616,0.02,1.09,0.02,0,MT700
18111,110000,1,2,1,48,69182,73431,72132,5411,1,3111,0.08,0,0.04,1,LT500
18116,170000,1,1,2,48,166969,164141,166416,6111,6111,6111,0.04,0.04,0.04,0,MT700
18120,1.00E+05,1,2,2,35,88137,59213,56651,2514,3111,2511,0.03,0.05,0.04,0,MT700
18124,60000,1,2,2,35,39148,37269,38111,1,1431,1311,0,0.04,0.03,0,MT700
18131,90000,1,1,2,36,51752,51346,48811,211,21,1146,0,0,0.02,0,LT500
18148,340000,1,1,2,31,53322,51181,57111,11115,9181,9181,0.21,0.18,0.16,0,MT700
